date,location,temp_mean,temp_max,temp_min,humidity,precipitation,heat_index,month,er_visits,mortality_risk
2020-02-21,Atlanta,-4.974572480000055,4.756750522743937,-9.916722906699595,82.20629056311667,16.011966642837812,-4.974572480000054,2,43,0.02
2020-02-22,Atlanta,-5.409115496458895,0.9480163466670142,-14.770510167421037,79.15611994136773,0.0,-5.409115496458895,2,27,0.02
2020-02-23,Atlanta,-10.779626278692614,-1.529096687602276,-12.20500798584527,62.06790083513157,0.0,-10.779626278692612,2,29,0.02
2020-02-24,Atlanta,0.5187244185293287,1.5129015310560372,-5.609537739518649,74.92434352324113,1.766845687057432,0.5187244185293278,2,49,0.02
2020-02-25,Atlanta,-5.970825190816192,0.6317606892475525,-11.25506871608223,64.50316238932251,0.0,-5.970825190816191,2,56,0.02
2020-02-26,Atlanta,-6.0987546730134525,0.266224520926309,-9.909034434078524,92.90252119063169,0.0,-6.098754673013453,2,50,0.02
2020-02-27,Atlanta,-0.47293353681244055,6.051748679158556,-6.629733593565784,45.74336483411035,18.809938761581165,-0.472933536812441,2,52,0.02
2020-02-28,Atlanta,-3.1219785434987433,0.40095828103281117,-8.287648370171805,100.0,0.0,-3.1219785434987437,2,48,0.02
2020-02-29,Atlanta,-4.784353442653972,-2.007025265112038,-9.373111215149828,63.683575798230244,0.0,-4.784353442653972,2,38,0.02
2020-03-01,Atlanta,-1.4831625063012677,1.9369949258149441,-6.477327687997582,72.07796991853442,0.0,-1.4831625063012686,3,32,0.02
2020-03-02,Atlanta,3.3926298390969016,9.807388404510432,-2.359825338928707,78.4390386348926,0.0,3.3926298390969003,3,55,0.02
2020-03-03,Atlanta,3.2633337218002105,7.531559411291835,-1.8680465167735834,70.64748951476825,0.0,3.263333721800209,3,50,0.02
2020-03-04,Atlanta,-1.748121027264928,0.6958351818514248,-9.95353537322675,64.52056309475356,0.0,-1.7481210272649268,3,48,0.02
2020-03-05,Atlanta,1.6811938251457283,9.864434216461499,-0.09708524747817382,85.78648741435138,0.0,1.6811938251457272,3,47,0.02
2020-03-06,Atlanta,-2.1125562310780013,1.6758889569660247,-8.570688706236588,91.1038437234423,4.764162638577881,-2.1125562310780013,3,49,0.02
2020-03-07,Atlanta,-4.586767897591219,-1.150259146311354,-13.792925030640395,78.10748206720764,0.0,-4.586767897591219,3,34,0.02
2020-03-08,Atlanta,-0.2765210064646155,1.5895910282585741,-3.993071786923027,59.70908129481471,0.0,-0.2765210064646162,3,39,0.02
2020-03-09,Atlanta,0.38475425121757206,8.075367115692394,-4.69403737378047,81.81391487775582,0.0,0.3847542512175729,3,47,0.02
2020-03-10,Atlanta,2.0068667992048708,8.370492173654759,-1.3851331071729591,61.185374022421875,0.0,2.0068667992048717,3,58,0.02
2020-03-11,Atlanta,-0.5945284981522643,8.088371639588035,-4.775141249669298,89.41642838071758,5.684837783880372,-0.5945284981522647,3,52,0.02
2020-03-12,Atlanta,-0.04057844346149864,5.150904128419409,-3.4231495359674424,66.95408835355538,0.0,-0.04057844346149864,3,41,0.02
2020-03-13,Atlanta,5.51573767320517,12.943015517851782,-1.1881555430494861,63.265197403539396,0.0,5.51573767320517,3,47,0.02
2020-03-14,Atlanta,4.798807943517051,9.31639598580589,-2.135684772578693,97.08120486431346,0.0,4.798807943517052,3,28,0.02
2020-03-15,Atlanta,5.339392567566527,11.113887502592402,-1.3394233702074403,83.89361551413957,6.141156101388469,5.339392567566526,3,41,0.02
2020-03-16,Atlanta,7.875103042000941,16.046454671064588,1.4520091191681104,90.45355153754167,0.0,7.875103042000941,3,46,0.02
2020-03-17,Atlanta,3.036595246896771,11.628479697393502,-7.75144096061056,60.31974741702883,3.290783208764458,3.0365952468967725,3,47,0.02
2020-03-18,Atlanta,4.0618964565283555,12.179426173533216,-4.948273002746476,80.50626912639488,0.0,4.061896456528357,3,54,0.02
2020-03-19,Atlanta,-1.2080382520978308,1.6203701908883765,-7.381344025368299,95.5538318206347,1.7305114968240756,-1.2080382520978301,3,50,0.02
2020-03-20,Atlanta,8.593880410769522,21.796138640925296,3.9605170714896727,74.6225284965193,0.0,8.59388041076952,3,50,0.02
2020-03-21,Atlanta,4.039104639649979,9.222393494159164,1.6023175127330491,82.06457087930539,0.0,4.0391046396499775,3,39,0.02
2020-03-22,Atlanta,-2.414930989033329,4.741664400103613,-11.603146647634867,79.86162541296095,1.2840838764047033,-2.414930989033329,3,28,0.02
2020-03-23,Atlanta,8.339354606419088,9.360507323568763,0.31634998873366704,100.0,0.0,8.339354606419088,3,54,0.02
2020-03-24,Atlanta,-1.593914069049375,4.518321389385294,-2.8321846428751956,94.25483421010162,0.0,-1.5939140690493758,3,40,0.02
2020-03-25,Atlanta,8.015049370997577,12.118474127464093,3.6119686267238906,66.32740186232601,3.5516354393296417,8.015049370997579,3,42,0.02
2020-03-26,Atlanta,9.62044693517871,17.20549948955654,4.481434692469639,81.41388853688075,0.0,9.620446935178709,3,50,0.02
2020-03-27,Atlanta,11.030378034296039,18.82427475249629,2.3282693605069125,71.49855052727395,0.0,11.030378034296039,3,44,0.02
2020-03-28,Atlanta,15.349099734534004,19.05278053388383,7.959221597535012,75.50884267147977,0.0,15.349099734534004,3,29,0.02
2020-03-29,Atlanta,9.22165230831877,16.099421958745854,3.8630025319033683,82.6769168586444,0.06001991066591579,9.221652308318772,3,36,0.02
2020-03-30,Atlanta,8.990251548325096,14.266550598698034,2.9415002556090895,86.31386557116855,0.0,8.990251548325098,3,51,0.02
2020-03-31,Atlanta,11.579761575248632,16.35675342477365,4.320667045206923,72.25128956264254,0.0,11.579761575248632,3,52,0.02
2020-04-01,Atlanta,10.684361709897942,13.353497185135499,3.2673034567251578,91.64045065242294,1.8580251211276209,10.68436170989794,4,49,0.02
2020-04-02,Atlanta,15.668112526098398,18.936911756619537,7.926287037507301,100.0,15.098762231186576,15.6681125260984,4,53,0.02
2020-04-03,Atlanta,8.806027171240553,16.28332394230934,1.7678074722516561,78.23531416959163,27.15307893078986,8.806027171240553,4,43,0.02
2020-04-04,Atlanta,11.158523651845776,17.585725934115786,2.999156823641181,100.0,0.0,11.158523651845774,4,35,0.02
2020-04-05,Atlanta,9.018641226003068,14.483262199793565,6.8627097261351455,95.50571253391861,0.0,9.018641226003068,4,38,0.02
2020-04-06,Atlanta,11.22186995101886,16.696930193064386,2.8473180766885826,83.32061515797803,0.0,11.221869951018862,4,53,0.02
2020-04-07,Atlanta,6.3638483782133255,14.304257524215481,2.190206647389682,86.09999490416705,0.0,6.363848378213327,4,51,0.02
2020-04-08,Atlanta,10.337787067749481,14.754549331984794,5.842032006594309,80.69017889396942,0.0,10.337787067749481,4,46,0.02
2020-04-09,Atlanta,9.102053621764966,17.04600743492039,4.9483190270008075,86.15179198436826,0.0,9.102053621764965,4,53,0.02
2020-04-10,Atlanta,13.305115726493248,14.823331391054746,6.069829507439867,88.82763589584346,0.0,13.305115726493248,4,42,0.02
2020-04-11,Atlanta,20.920756876810547,29.456770868309153,15.460581462461223,52.746836849672874,0.0,20.920756876810547,4,29,0.02
2020-04-12,Atlanta,14.061538183588725,15.66603121417861,6.93793907054854,80.00325829736377,0.0,14.061538183588725,4,30,0.02
2020-04-13,Atlanta,17.325185449093,24.286329175011858,11.08398952024883,100.0,0.0,17.325185449093,4,50,0.02
2020-04-14,Atlanta,17.70859118883446,21.582852980645647,10.33941393956469,87.67094643077141,0.0,17.70859118883446,4,51,0.02
2020-04-15,Atlanta,15.556806113593334,23.108580113376934,11.205742020186541,58.33122138968637,0.0,15.556806113593334,4,48,0.02
2020-04-16,Atlanta,12.48287026784909,18.401572351548207,1.6492536743372908,56.57200910517131,0.0,12.482870267849092,4,50,0.02
2020-04-17,Atlanta,16.89569915007281,22.298622848186753,11.804843405201872,50.27822022027567,0.0,16.89569915007281,4,50,0.02
2020-04-18,Atlanta,14.380673176616579,21.715689525757163,10.039754176487774,95.09179640232125,5.291900511106265,14.380673176616577,4,25,0.02
2020-04-19,Atlanta,14.958204989758071,19.67490180923421,12.23641094448997,58.034332160312346,0.0,14.958204989758068,4,29,0.02
2020-04-20,Atlanta,19.604113088692724,20.573462532343157,16.15840786589148,88.28364446889572,0.0,19.604113088692728,4,56,0.02
2020-04-21,Atlanta,15.787746583112988,21.47399959475804,10.690179626134988,77.64499054089752,0.0,15.787746583112986,4,54,0.02
2020-04-22,Atlanta,22.48489803056551,34.12100324325707,16.210755933133804,97.29625195589341,0.0,22.48489803056551,4,40,0.02
2020-04-23,Atlanta,20.718870243354655,26.958031815685228,15.812595965396222,90.12681126408357,9.05260154927008,20.718870243354658,4,41,0.02
2020-04-24,Atlanta,20.00104257949628,28.858512285168942,14.076279052541448,81.89376181968052,0.0,20.001042579496275,4,54,0.02
2020-04-25,Atlanta,18.4404958588209,26.730550684017796,15.71400320954271,72.17397540555123,0.0,18.440495858820896,4,36,0.02
2020-04-26,Atlanta,17.815771692260043,25.51186043775561,12.793927777297519,100.0,0.30110792492003946,17.815771692260043,4,33,0.02
2020-04-27,Atlanta,23.271310665022035,25.309590594756383,18.79908716556024,58.473161421612375,3.4982180845168527,23.271310665022035,4,54,0.02
2020-04-28,Atlanta,20.180023748881563,27.42141429021643,14.461893791498387,64.50554714612556,0.0,20.180023748881563,4,51,0.02
2020-04-29,Atlanta,16.386049121327666,21.765904249985287,14.894708817492209,70.2969087842575,0.23959361310586003,16.386049121327666,4,51,0.02
2020-04-30,Atlanta,22.22570823071026,27.0415476492796,18.59456065532031,81.3124659431545,0.02259301558003489,22.22570823071026,4,46,0.02
2020-05-01,Atlanta,20.259702882036947,25.587286124096487,12.221851902051228,100.0,2.878659566124748,20.259702882036947,5,44,0.02
2020-05-02,Atlanta,21.641698897937772,26.602436872848205,8.042235296241497,71.2019937636993,0.0,21.641698897937772,5,32,0.02
2020-05-03,Atlanta,22.66746301122902,25.217113636619032,17.020570495884698,62.43457331030337,0.0,22.667463011229017,5,44,0.02
2020-05-04,Atlanta,23.462116957865042,30.415541705260384,19.054127856069826,96.96736008233086,9.207159011749814,23.462116957865046,5,53,0.02
2020-05-05,Atlanta,18.62514028726929,29.157429268090674,12.248020425387967,59.833228155928936,21.02901447013941,18.62514028726929,5,50,0.02
2020-05-06,Atlanta,24.88308865804109,27.62731784958713,20.168276518646433,60.64488714901894,0.0,24.883088658041093,5,51,0.02
2020-05-07,Atlanta,25.495951527796127,26.00334492316782,20.042537775129123,41.39434362702788,0.0,25.495951527796123,5,79,0.02
2020-05-08,Atlanta,28.327460960698758,37.169722273283575,19.912819039534124,91.2813973365959,0.0,-770.6455619737103,5,69,0.02
2020-05-09,Atlanta,25.002992394745366,31.946688299584352,19.085466678397275,100.0,0.0,25.00299239474537,5,48,0.02
2020-05-10,Atlanta,17.492276600428422,23.03462479498924,11.300606385082087,91.43950811680466,1.6811109340069372,17.492276600428422,5,34,0.02
2020-05-11,Atlanta,27.04886679642462,33.04709763376481,22.373668538458563,58.36839070573871,0.0,-441.32646762008164,5,72,0.02
2020-05-12,Atlanta,23.20777096461454,29.4736166694339,16.897413957526236,62.70098008138414,4.9290060451011835,23.20777096461454,5,53,0.02
2020-05-13,Atlanta,26.893747974105757,30.14045925585142,23.85661905146247,76.48299337471741,0.0,-596.8060775558378,5,71,0.02
2020-05-14,Atlanta,29.001143780402067,31.643173772325834,23.072184047641628,65.11898449422605,2.5715466103677413,-544.6041954202527,5,64,0.02
2020-05-15,Atlanta,25.842677916742858,31.472426523488974,21.13411196755697,61.58239391587778,0.8262282514508189,25.842677916742858,5,77,0.02
2020-05-16,Atlanta,27.779699651195163,30.5492019538716,20.855302663420694,84.01258124419967,0.0,-688.0800005850817,5,52,0.02
2020-05-17,Atlanta,32.974766721226146,38.0,25.0,78.94052688523561,1.8650567950187389,-788.5270978867165,5,60,0.1
2020-05-18,Atlanta,24.052501899496534,30.76840460307783,19.614081173335116,68.30420558355152,2.0751753712986147,24.052501899496534,5,42,0.02
2020-05-19,Atlanta,28.323602475749187,37.43611992526765,23.46745323610094,78.10584351052134,0.0,-649.3852791786928,5,69,0.02
2020-05-20,Atlanta,27.520123626249948,32.67537130907152,25.0,74.35183083257944,2.9284393227688272,-594.0917025755878,5,68,0.02
2020-05-21,Atlanta,29.874806069517245,33.89915231983904,25.0,80.84124863867481,0.4175090489556934,-718.6070122398681,5,62,0.02
2020-05-22,Atlanta,29.34679606921305,35.269721131524214,23.439344910828787,77.89616654714105,0.0,-675.3050523926792,5,77,0.02
2020-05-23,Atlanta,28.995845534927867,35.91541946079761,25.0,73.5386763452772,1.3623531949283882,-624.4246674469164,5,56,0.02
2020-05-24,Atlanta,25.811972946958928,34.73404108487773,19.465483086485964,66.38016099610462,2.426498574810636,25.811972946958928,5,55,0.02
2020-05-25,Atlanta,32.53825588046693,38.0,19.207442546705572,42.81826478353682,0.0,-383.5444956807886,5,60,0.1
2020-05-26,Atlanta,27.176710939135134,35.02061863282145,18.944893710241832,89.71032386412897,0.0,-720.6810161420035,5,77,0.02
2020-05-27,Atlanta,33.372199083818956,38.0,25.0,63.328781795737655,1.850597835279263,-626.7197741578069,5,67,0.1
2020-05-28,Atlanta,30.31088146460147,36.06331869324594,25.0,84.1146134267054,7.769196164517963,-763.5824347767466,5,71,0.1
2020-05-29,Atlanta,30.987708656254277,38.0,22.54254966473539,64.04806054381139,2.9295170916604847,-579.3346771103338,5,72,0.1
2020-05-30,Atlanta,30.68189445402547,35.055875050276825,25.0,100.0,0.0,-933.535843948597,5,68,0.1
2020-05-31,Atlanta,28.536613514745106,37.74236475074198,22.018939329882176,62.161790112030175,7.705875338043883,-506.44835730497044,5,57,0.02
2020-06-01,Atlanta,28.98664353903769,33.11581998456286,25.0,62.26916198927873,0.6556357316437084,-517.1754384550946,6,74,0.02
2020-06-02,Atlanta,37.75141554699688,38.0,25.0,85.20586845368345,13.902303210534818,-1011.416691840307,6,71,0.1
2020-06-03,Atlanta,33.41099824491465,38.0,25.0,97.96529345641727,0.0,-1010.3514647352519,6,73,0.1
2020-06-04,Atlanta,31.587913351410446,38.0,25.0,79.05469515722301,2.306964445628104,-749.6864455658571,6,73,0.1
2020-06-05,Atlanta,33.68607728859614,38.0,24.70647629387312,52.040887148885986,0.0,-506.1122934630156,6,67,0.1
2020-06-06,Atlanta,33.40061018315312,38.0,25.0,85.38751310023504,0.0,-872.0986817356954,6,49,0.1
2020-06-07,Atlanta,40.07831405949296,38.0,25.0,65.81248497644292,0.7818268376335942,-823.8635235634698,6,55,0.1
2020-06-08,Atlanta,40.53915598558498,38.0,25.0,68.65174627704951,0.0,-875.8592589121129,6,65,0.1
2020-06-09,Atlanta,35.68239526165858,38.0,25.0,70.36437561001934,0.0,-766.0661418509885,6,69,0.1
2020-06-10,Atlanta,35.075869753728476,38.0,25.0,85.14855513411013,0.0,-922.9395915781029,6,64,0.1
2020-06-11,Atlanta,30.928888405445022,35.748721399607426,25.0,53.67539716580738,8.024057096634767,-471.622846685206,6,66,0.1
2020-06-12,Atlanta,37.682412857833704,38.0,25.0,56.198475876231974,0.0,-637.5629692125102,6,72,0.1
2020-06-13,Atlanta,45.00871605302638,38.0,25.0,70.78055603146036,11.357183673483647,-1036.3069995950145,6,47,0.1
2020-06-14,Atlanta,37.81646065785618,38.0,25.0,82.5214235113725,0.0,-979.4725733665249,6,57,0.1
2020-06-15,Atlanta,40.66000046026804,38.0,25.0,46.47511544819484,10.18876405432975,-563.6501804033408,6,76,0.1
2020-06-16,Atlanta,37.203352644044934,38.0,25.0,51.689758753148176,0.0,-569.5347507095424,6,70,0.1
2020-06-17,Atlanta,41.01160468478492,38.0,25.0,67.04913332664313,8.88553658399501,-866.1287390862551,6,66,0.1
2020-06-18,Atlanta,41.919926221031766,38.0,25.0,50.385671821836745,0.0,-644.870518112622,6,71,0.1
2020-06-19,Atlanta,44.087885681796706,38.0,25.0,83.66955944179506,0.0,-1207.4412870850294,6,71,0.1
2020-06-20,Atlanta,32.986459827239116,38.0,25.0,77.08545961561569,1.8924824422216424,-768.6268246464319,6,53,0.1
2020-06-21,Atlanta,38.45034145967703,38.0,25.0,63.2413633009417,0.4507819140155255,-747.5680691027454,6,60,0.1
2020-06-22,Atlanta,43.38536844203753,38.0,25.0,87.63337555739832,0.3182924111938821,-1242.0746396014754,6,67,0.1
2020-06-23,Atlanta,33.295909505126225,38.0,25.0,40.51408103921317,9.294537864374782,-368.8953771380146,6,67,0.1
2020-06-24,Atlanta,38.021674451876066,38.0,25.0,57.89792799167425,0.0,-667.1734079830982,6,72,0.1
2020-06-25,Atlanta,37.49158912985566,38.0,25.0,88.70236012911661,0.9337002461217623,-1046.6260841589146,6,71,0.1
2020-06-26,Atlanta,35.62118800677682,38.0,25.0,47.877461800807424,6.868671981808428,-492.401958597848,6,72,0.1
2020-06-27,Atlanta,42.83506524266589,38.0,25.0,94.07528002964497,2.5946623279702092,-1316.306886428223,6,58,0.1
2020-06-28,Atlanta,46.808273320634,38.0,25.0,36.96650023406202,0.0,-513.7535902320185,6,59,0.1
2020-06-29,Atlanta,40.205661373005,38.0,25.0,57.722179548101074,0.0,-714.156096463467,6,61,0.1
2020-06-30,Atlanta,32.32714314950334,36.755833328701875,25.0,26.995627336071173,0.0,-207.14002077396188,6,76,0.1
2020-07-01,Atlanta,40.94540977206015,38.0,25.0,45.73852892141634,0.0,-558.1104620423554,7,73,0.1
2020-07-02,Atlanta,38.543886926694384,38.0,25.0,63.520057496135415,0.0,-753.5739577791952,7,62,0.1
2020-07-03,Atlanta,44.445659304099564,38.0,25.0,46.75846160267814,0.0,-637.8893546573597,7,68,0.1
2020-07-04,Atlanta,39.52743155637768,38.0,25.0,44.10598242015958,0.0,-510.4091733391989,7,52,0.1
2020-07-05,Atlanta,44.667096668222456,38.0,25.0,63.34327990467918,0.0,-908.2921952762434,7,57,0.1
2020-07-06,Atlanta,38.5275260627047,38.0,25.0,74.85102483286134,0.0,-902.4246448066343,7,74,0.1
2020-07-07,Atlanta,37.35161158573625,38.0,25.0,45.434946711855844,0.35271737423899263,-491.5857311993051,7,78,0.1
2020-07-08,Atlanta,39.76551697676496,38.0,25.0,36.85338903743297,2.051305869449746,-412.33262093165035,7,66,0.1
2020-07-09,Atlanta,44.38501448729597,38.0,25.0,60.026592078407525,0.0,-848.3946719637901,7,69,0.1
2020-07-10,Atlanta,38.825947115216174,38.0,25.0,30.537153926500498,0.0,-312.7986156504056,7,74,0.1
2020-07-11,Atlanta,39.9969767925376,38.0,25.0,43.98467487388942,5.149998472823239,-516.5914827621826,7,41,0.1
2020-07-12,Atlanta,37.525929165115144,38.0,25.0,69.84425099766422,0.9079806490508746,-809.3196944386387,7,53,0.1
2020-07-13,Atlanta,35.99734524121707,38.0,25.0,30.336331068245638,3.403165264886234,-280.62465427617917,7,77,0.1
2020-07-14,Atlanta,38.44790897124193,38.0,25.0,62.249934462488206,0.0,-734.4020119091206,7,81,0.1
2020-07-15,Atlanta,34.3848278624791,38.0,25.0,71.21785677534666,0.5957335648781878,-741.4251461848024,7,68,0.1
2020-07-16,Atlanta,38.91289012386623,38.0,25.0,42.28910296016684,0.0,-475.31170941736684,7,64,0.1
2020-07-17,Atlanta,35.908714597829245,38.0,25.0,36.60714713545277,4.761788853339074,-357.91987412720925,7,69,0.1
2020-07-18,Atlanta,43.04242426995721,38.0,25.0,46.5817596047018,11.677192548695194,-608.820405818192,7,48,0.1
2020-07-19,Atlanta,39.14986169058432,38.0,25.0,36.48668691344891,0.0,-398.9085139790834,7,56,0.1
2020-07-20,Atlanta,41.691712655859284,38.0,25.0,73.81616839767814,3.504322451866577,-982.6170440448882,7,72,0.1
2020-07-21,Atlanta,40.80606172432488,38.0,25.0,52.71191297179075,0.4958074903541505,-656.1407704808054,7,67,0.1
2020-07-22,Atlanta,38.334195821770365,38.0,25.0,40.72086940896831,0.0,-445.09503496947195,7,68,0.1
2020-07-23,Atlanta,38.084296756865875,38.0,25.0,42.357244043615225,2.1446950877129196,-463.13248406940824,7,74,0.1
2020-07-24,Atlanta,43.11796668256693,38.0,25.0,59.745664794607514,19.474135006104017,-812.7062006566439,7,75,0.1
2020-07-25,Atlanta,38.24111341915721,38.0,25.0,64.71551980306263,0.0,-761.7423482575382,7,48,0.1
2020-07-26,Atlanta,43.6982101937504,38.0,25.0,39.90530351022121,0.0,-515.466305255638,7,46,0.1
2020-07-27,Atlanta,35.590003619856915,38.0,25.0,29.612984917930714,0.0,-267.52056800751063,7,70,0.1
2020-07-28,Atlanta,43.34049801466145,38.0,25.0,74.04063582383662,10.483089257411534,-1036.222865134965,7,68,0.1
2020-07-29,Atlanta,36.369252394673445,38.0,25.0,45.04502460295333,0.0,-470.14418651558947,7,54,0.1
2020-07-30,Atlanta,40.89553081066145,38.0,25.0,36.507533291577474,0.0,-422.73392535938024,7,71,0.1
2020-07-31,Atlanta,38.77591899764356,38.0,25.0,48.999972609328665,0.0,-564.2232183224907,7,80,0.1
